"review_title","review_text","review_star","date","author","page"
"Less Heat","I like this 2019 Roku Stick + better than the previous (2017) version primarily because it puts off less heat. The previous stick version would physically get very hot. Then intermittently a warning would come up on the screen that it was overheating.To resolve that, the power had to be cut to let it cool down. I purchased a USB hub with power buttons to do that daily. So far the new version has not felt as hot to the touch nor has a warning popped up.The new version also has a small box integrated into the USB power cord. This may be the resolution for the heat problem.Other than that, this new version also has includes a mute button on the remote. It is supposed to have a quad core processor. I have not noticed any significant speed increase how it operates. I will say that the sticks have 802.11ac network capability that makes them run better than the Roku Express. which only has up to 802.11n network speed.As for voice recognition, that does not work as well as I would hope. Many times it does not recognize what I am saying. So I don’t use it.I purchased many of these for home and as gifts as they were on sale in December for $29 each, which was a good deal. I have had good feedback from others that it works well.I recommend the Roku Stick + of you want a fast, cooler streaming channel device.By the way, as of this time, the CBS Roku app will not allow use without a CBS ALL ACCESS subscription. The smart phone app does allow broadcast show access at no extra cost, which can be streamed to a Google Chromecast device, not to Roku. That is CBS’ choice.","4.0 out of 5 stars","Reviewed in the United States on January 2, 2020","Buckeye_Knight",298
"Love it","Very good","5.0 out of 5 stars","Reviewed in the United States on July 24, 2019","lloyd stewart",298
"The REMOTES are JUNK in less than one year!?!?!","Update on 7/25/2020:2 Remotes have quit working within 8 months of my purchase. I have replaced batteries, tried to resync and nothing solves the issue. We now have to use my cell phone and Roku app in 2 different rooms of our home just to use the streaming sticks which are our only source of TV news and movies. I purchased 2 replacement devices about one month thinking I was giving us backup devices and now I am past their return window and I know those remotes are going to crap out on me too...NOT HAPPY with dropping a total of $250+ when the remotes last less than 1 year.Update on 01/07/2020:We now have three if these because our Daughter’s “smart” TV that is just over a year old suddenly decided to have issues with all of the built in apps. This stick is perfect for those who have this happen, or have a TV without built in apps, or those like me who used their game system for streaming until too much use fried an expensive console and caused the loss of hundreds and hundreds of hours of save game data! I recommend these to everyone because they are perfect for our streaming only household.Orig Review:Okay...I absolutely fried my PS4 because as much as I would use it to game on I would also use it to fire up my Amazon Prime, Netflix, Hulu, etc. I never checked into these types of devices before because I guess I just thought my PS4 would be eternal (LOL). As all things tech related eventually do, my PS4 completely crashed and hundreds of hours on my games were lost to me, but in that awful sad moment I decided to replace my PS4 AND go ahead and buy 2 of these to use here at home so that our XBox One wouldn't suffer the same fate in our living room. I know...I'm terrible, huh?Anyways - ROKU. LOVE IT, LOVE IT, LOVE IT! So easy to setup, easy to add apps to your menu, easy to navigate, quick to load the apps and most important of all I no longer have to worry about using my gaming consoles as entertainment beyond the games they are meant to play! Win Win!!!!I am seriously amazed at how quick the apps launch/load - it's darn near immediate and the interface is clean and easy to use. I love that I can add apps/manage everything from anywhere even when I'm not at home - adding and removing channels is a breeze. It even recognized our TVs without any issues and even some of the universal TV remotes we've bought cannot do that as efficiently as the ROKU did. We are definitely going to be long-time ROKU fans and will buy new ones when needed because they are well worth the price. My husband loves the one in the living room and he has never watched as much TV as he has since I installed the ROKU out there. If we had more TVs we would have more ROKU's.","5.0 out of 5 stars","Reviewed in the United States on November 7, 2019","LittleAche",298
"working good","great, as advertised","5.0 out of 5 stars","Reviewed in the United States on November 5, 2020","indraf",299
"Overall good","I had the original Roku and that worked fine but didn't like using 2 remotes to still have the ability to change the volume, etc.. This new one solves that problem but the sensor is behind the TV as its part of the HDMI connection. So sometimes I need to ""aim"" it just right. It also takes a few minutes to load for some reason. Same WiFi as my old set and that was quick-- this one can be spotty at times. Jury is still out on this one.I will say-- Why can't Roku make a remote that lights up? very annoying that in this day and age the remote doesn't simply illuminate so when watching with the lights out you can quickly find the pause button.","3.0 out of 5 stars","Reviewed in the United States on December 18, 2020","CCWT",299
"Ok","Good","5.0 out of 5 stars","Reviewed in the United States on June 13, 2019","Amazon Customer",299
"Easy to use","Quick and easy to install","5.0 out of 5 stars","Reviewed in the United States on June 19, 2019","Leslie Merse",299
"Love my Roku!","Love my Roku!","5.0 out of 5 stars","Reviewed in the United States on January 8, 2020","Danielle Fruchey",299
"Works good","I haven’t watched cable since I bought this. The remote is easy to use","5.0 out of 5 stars","Reviewed in the United States on December 15, 2019","Scott S.",299
"This is a great product. Easiest set up and it’s saving me ...","This is a great product. Easiest set up and it’s saving me money. I don’t need cable boxes any more!","5.0 out of 5 stars","Reviewed in the United States on April 3, 2018","Carmel O.",299
"Great streaming device,BUT ???","i am not new to Roku,i have several.i wanted this one ""streaming stick plus"" because i have a tv that is far away from my router ,this stick has an amplified antenna booster on the power cable,did it work ? yes.the Roku Premier that was there said signal strength good,now the new Roku stick signal strength says Excellent,but all is not well,when i open Netflix and watch a movie all is good, plays very well,it's when i exit the movie there is NO sound,i can exit Netflix and go to Roku home page open another App to watch something else and still NO sound,i found if i disconnect the power from the Roku stick and plug it back in all is ok sound is back,i can open ALL App's and sound is ok,but if i open Netflix sound is ok it's only when i watch a movie on Netflix then exit the movie i loose the sound.I called Roku and they have no answer.Other than that works perfect even the movies and videos that are in 4K and 5.1 audio ""surround sound "" play very well ,,my tv is 4K and i am hooked up to my Sony theater system.","4.0 out of 5 stars","Reviewed in the United States on January 12, 2019","RickieDean",299
"Streamy goodness","Awesome product. Easy to use, no lag, cool interface design.","5.0 out of 5 stars","Reviewed in the United States on September 4, 2019","Amazon Customer",299
"No more cable TV box","Love intp cable box needed","5.0 out of 5 stars","Reviewed in the United States on January 13, 2019","Mickey",299
"Amazing picture","Late last year I broke my 1080p tv. Luckily was able to get a brand new 4k tv a few months later. At first I thought since it was a 4k smart tv I could watch 4k movies. Man was I wrong. Learned only select devices can no matter the tv. So I knew it was time for a new Roku player (had a gen 1 so didn't look good even on 4k). After shopping around and asking questions I went with the Roku streaming stick+. I love it. It even makes non 4k movies and shows look amazing. For the price its so worth it. I was nervous at first because I read my 4k tv needed hdcp 2.2 hdmi outlets or else at best would be 1080p and I couldn't find anything in the manual and behind the tv to say it did. But found out through research my tv did.What is also nice is the fact its not a box, its a stick that goes into a hdmi port (rather then hdmi cable connecting the two) so less clutter on the shelf. Also you don't need to aim the remote directly at it to use it. You can be in front of a wall and it would work. So no need to worry about where you stick it in the tv (for me the hdmis were behind the tv and not on the side). It is your typical Roku player, has the same apps as the first gen plus any 4k apps (there is a section for it). Also some of the apps (Netflix, hulu) looks completely different then their older model counterparts so had to get used to it.The remote is your standard Roku. Same set up with some very nice features. If you sync it to your tv you can turn off the tv without tv remote and even control the volume (volume controls are on the side) so makes it easier versus using two remotes. A very nice feature is audio control. Kind of like siri or alexxa.. You push the button and make a command to open an app or search for a movie, show or app.Overall the pros are great and cons are nothing to worry about. Id do some research before buying to make sure your tv has the right hdmi ports or else you spent more money on the same thing as a cheap model for non 4k tvs. Defiantly recommend.Pros:-amazing picture for both 4k and hd-No box-don't need to aim remote at device-price-remote features-voice controlCons:-needs a specific hdmi for it to work-some apps are different then the ones on other Roku models","5.0 out of 5 stars","Reviewed in the United States on March 15, 2018","Thomas A. Zulli",300
"Great product","I love my roku stick. It is better than I expected","5.0 out of 5 stars","Reviewed in the United States on January 10, 2020","Shellie Lahovitch",300
"that is a wonderful product","streaming fun","5.0 out of 5 stars","Reviewed in the United States on August 16, 2019","Gilberto Hernandez retired",300
"Great Purchase!","I've had my Roku Streaming Stick+ for over 3 months now and so far, no complaints.It seems to work exactly as it should and is extremely responsive to commands. Very happy with my purchase!","5.0 out of 5 stars","Reviewed in the United States on January 25, 2018","April",300
"Works well. For watching regular TV, no difference when compared with the Roku Ultra.","We have a Roku Ultra. We moved the TV and there was no convenient place to put the box other than adhering it to the back of the TV along with the thick HDMI cable. It was not neat. We bought the Roku Steaming Stick+ which does not require an HDMI cable. It does require 5V power via USB. The TV had a powered USB port. We plugged the Stick+ into the HDMI port and the USB power cable into the TV's USB port, and it works great. I see no difference in capability of picture quality between the Ultra and Streaming Stick+. Granted we are not viewing 4k video or doing anything special or technical.Keep in-mind that the USB port on the TV may not be powered on all of the time. Ours is not so when we turn the TV off the Roku powers down. This is not a problem for us. We don't mind waiting for the Roku to power up every time we turn on the TV.","5.0 out of 5 stars","Reviewed in the United States on April 8, 2021","DMc",300
"Key Sensitivity on Remote Controller & 5G Speed","On Remote Controller, the Left, Right, Up, Down Keys surrounding the 'OK' Button... the key to the 'Right"" only works half the time on the first tap. Sometimes I have to tap it 2, 3, or more times for it to respond! Seems all other 'Keys/Button' work grear on the first tap including microphone. Thinking of returning. But it is kind of a pain getting You Tube TV, and Roku reset with having to enter special Codes that You Tube TV requires you to re -enter and getting on phone or PC to have to log into account... to get them up & running correctly. Also, I STILL get a streaming Lag (SPINNING CIRCLE) with this 5G Roku Streaming Stick +.... Even though the setting tell me I have an excellent WiFi Connection, & my Spectrum Modem/Wifi Box is only 5 feet away from the Roku Stick. Seems Roku is starting to lack in quality control, maybe?","4.0 out of 5 stars","Reviewed in the United States on April 26, 2021","Steven W. Shackelford",300
"Great alternative","Great alternative to satellite. There are so many options. I save tons of money by cutting the cord with satellite.","5.0 out of 5 stars","Reviewed in the United States on March 15, 2019","Melissa potts",300
"Have nothing to say but good things this has been by far a great addition ...","Have nothing to say but good things this has been by far a great addition if ur a cord cutter or just want some extra home entertainment this is definitely a more user friendly options specially with the power on an off An volume up an down controls all on one remote my fiancé loves that it’s was hard to find something we’re she didn’t have to juggle 2 remotes an learn how everything works great product wish they woulda incorporated the on off tv An volume on thee roku plus boxes tho","5.0 out of 5 stars","Reviewed in the United States on December 29, 2017","T",300
"Great value and item","Great item. Great price","5.0 out of 5 stars","Reviewed in the United States on January 1, 2020","Karen Persson",300
"Great value","Cut the cord with cable! Great alternative! Easy to use after you get familiar with product.","5.0 out of 5 stars","Reviewed in the United States on December 30, 2019","Amazon Customer",300
"Very disappointing. A super slow device","The sound is reasonable but the hardware is extremely weak.I used to have Roku Streaming Stick+ (https://www.amazon.com/gp/product/B075XLWML4/ref=ppx_yo_dt_b_asin_title_o01_s00?ie=UTF8&psc=1) in my office. I wanted to improve the sound in the small room so I purchased this one.The sound is actually OK. Nothing professional but quite good for this small cheap device.But the hardware is embarrassingly weak. This causes extremely annoying lag. You press a bottom on the remote and it take 2-3 second for anything to happen. The stream itself is also lagging and at times reports there is no wifi connection, which is a nonsense. It never happened with the previous device and my phone has wifi. You need to reboot this thing every few hours or it gets slower and slower.Roku clearly saved money on the hardware in this device and it showed.I returned mine and went back to the stick. It's working well.","2.0 out of 5 stars","Reviewed in the United States on September 1, 2021","CMH guy",301
"Great device","Not a thing","5.0 out of 5 stars","Reviewed in the United States on December 30, 2019","kenny brock",301
"Best Collection of streamings Apps for the buck, Lousy Internet connection","For the money, Roku has the greatest palette of apps - HBOMax, Apple TV and so many more. However, they appear to have equipped this Streaming Stick+ with the cheapest, weakest WiFi receiver possible. We have high-speed Spectrum cable internet, and our router is right in the living room with our TV, about 12 feet away. All our devices (computer, iPad, phones, etc.) show full bars anywhere in that room, and the LG OLED TV itself has no trouble getting a strong signal on any other app - Netflix, Prime Video, etc.Yet the Roku stick, plugged into the HDMI port on the side of the TV, showed a weak connection of only 3 out of 5 bars, and buffered miserably upon watching. Moving the router within 5’ got us up to 4 bars and less connection glitches. Getting up to a strong 5-bar signal required moving our router RIGHT NEXT TO the TV.Unacceptable, period, for a 2021 WiFi-dependent streaming device...so cannot recommend.","2.0 out of 5 stars","Reviewed in the United States on January 26, 2021","Rhythm Earthsong",301
"Simple, enjoyable interface","It's hard not to love the Roku Streaming Stick. The beauty of this device is its simplicity. Plug it directly into your TV's HDMI and USB ports, and you're done. The interface is wonderfully uncluttered. So many competitors have allowed their streaming devices to become a convoluted mess. The remote is a joy to use and worked perfectly with my TV and external sound bar, right out of the box. Roku boasts the largest selection of channels available for any streaming service. Of course I only have a few of them actually downloaded but the flexibility of choice is a huge plus. The one area that I feel needs work is on the speed of the interface. It is starting to show some signs of age and is just not quite as snappy as it could be. Still, it's a very worthwhile streaming device and in my opinion, the best available.","4.0 out of 5 stars","Reviewed in the United States on April 27, 2021","J.W. McGhee",301
"Automatic WiFi connection issues","The ROKU device works great if the WiFi is currently active, but if the previous connected wifi is not active, this devices is horrible.I use two different Hotspots that I use to connect to the Roku. If the last connected device is not on, Roku is not smart enough to scan for the 2nd wifi connection. When it is searching for the 1st wireless connection it locks up the entire system for 2-3 minutes while it tries to connect. You can't use the back button, search for new wifi, etc until it finally gives up. It is a major pain when I have to switch between Wifi/Hotspot connections. Every other digital device I have ever owned knows to scan previous used wifi connections if the first one is not available. Major disappointment.","3.0 out of 5 stars","Reviewed in the United States on July 21, 2020","Amazon Customer",301
"Works like a charm and easy to use","Easy to set up and use","5.0 out of 5 stars","Reviewed in the United States on January 18, 2020","Nixon Lee Beyer",301
"Very happy","Nice replacement for my outdated Roku.","5.0 out of 5 stars","Reviewed in the United States on July 20, 2019","klb",301
"Can't receive Dolby Digital 5.1","I could not get the stick to stream with Dolby Digital 5.1 sound. I am not sure if it was defective from the get-go or if it became defective subsequently, but because I didn't notice it until recently, I suspect it became defective later. I tried to get support from Roku but failed because of the way they support their products. For one thing, they have NO telephone support. All they have is a forum, chatting, and bizarre e-mail support. All of the previous forms of support were useless. Unfortunately, although the product is covered by a one-year warranty, you cannot get a refund after 30 days. At best, you can get a replacement as long as you pay shipping costs, and based on what I've seen on the web about Roku's sound issues, I think it's more likely software-related than hardware-related, so even a replacement would probably not fix the issue.I originally replaced a Fire TV stick I had with the Roku. I have removed the Roku and put back the Fire TV stick, which is able to get Dolby Digital 5.1 with no problem.Unless you don't care about sound or customer support, do not buy this product.","2.0 out of 5 stars","Reviewed in the United States on November 12, 2021","Rjs",301
"Simple","Love this product and how easy it is to operate!","5.0 out of 5 stars","Reviewed in the United States on December 29, 2019","JD",301
"Outstanding product! Installation was automatic and without a hitch ...","Outstanding product! Installation was automatic and without a hitch. Integrated smoothly with all of my devices. Performs extremely well, even with my relatively slow internet service.","5.0 out of 5 stars","Reviewed in the United States on April 26, 2018","Arthur L Thayer Jr",301
"Absolutely love it","Love it","5.0 out of 5 stars","Reviewed in the United States on March 10, 2020","Marina130612",302
"Roku wants a registration fee","I was going through the setup procedure and it came time to enter the code for activation. It said my account was BLOCKED and I had to call the number on the screen to get activation. I called the number and they want a ""REGISTRATION FEE"" .....there was no activation fee .....It was a new policy by Roku put in effect in May. They wanted $80. I said this sounds like a scam and hung up.They had information on my Roku account ...email, phone number, other Roku products that I had.I later got a text form Debbie the ""account manager"" who said if my Roku is still not working to answer ""yes"" to the text and she would get me the cheapest option, she sent the same text the following day. the numbers she called from were 914-334-6824 & 201-500-6506","4.0 out of 5 stars","Reviewed in the United States on August 19, 2020","Baddabing",302
"Great Product","i love it. great product, good job Roku","5.0 out of 5 stars","Reviewed in the United States on November 27, 2019","GOGA",302
"Great product","Works well even on my repeater.","5.0 out of 5 stars","Reviewed in the United States on March 21, 2020","Mike B.",302
"Great product..","So awesome... I love this...","5.0 out of 5 stars","Reviewed in the United States on September 2, 2019","xzoticpinky",302
"Love it!","So many different movies and shows to watch. Love it!","5.0 out of 5 stars","Reviewed in the United States on May 8, 2018","doodle6549",302
"Love This!","I had an old Roku and didn't realize it was the reason my sling TV was super slow to change channels, always buffering, and my TV remote was useless to change the volume. I always blamed it on the internet. I literally had to set the volume I wanted, turn off the TV and turn it on again. What a disaster. Not sure why it didn't occur to my little pea brain sooner, but I thought maybe I should upgrade my Roku. So happy I did. It's been a game change for my nightly TV watching routine. Everything moves fast, and the single remote can now turn on and off the TV AND control the volume. This has been life changing.","5.0 out of 5 stars","Reviewed in the United States on January 31, 2021","leahbr8",302
"Love this product.","Easy setup. Great picture quality.","5.0 out of 5 stars","Reviewed in the United States on May 7, 2019","Berttamale",302
"Design Flaw","Get a different Roku. The so-called ""advanced wireless receiver"" is the Achilles heal. I had one accidentally damaged and the replacement stopped working. The replacement WiFi is $20 the whole package is $30. The connection uses an older USB mini adapter and requires five wires which makes a DIY fix nearly impossible unless you want to do some soddering. There's also no wired adapter options for this model. Go with Roku, but not this one.","3.0 out of 5 stars","Reviewed in the United States on December 17, 2021","Me",302
"Overheats on Amazon HDR shows - free extension cord helped","This is an update to my earlier review (see below). I received the free extension cord from Roku, and it did solve the problem, so I have upgraded my rating to four stars. But since Roku is well aware of the problem, they should be supplying this cord with all shipments so that customers don't have to waste a lot of time sorting out the issue.I was not aware of this before I bought it, but evidently this device is not adequately designed to dissipate heat very well. This shows up whenever we watch something with HDR on Amazon Prime. Evidently Amazon HDR makes the stick work extra hard and heat builds up to the point where you get an onscreen warning that the unit is overheating. Netflix shows are fine. Roku has a ""fix"" where they'll send you a free extension cord to try to move the device farther away from the TV, but according to a number of users on the Roku users group, this does not always fix the problem. I have sent for the extension cord, but in the meantime, we can't watch Amazon HDR shows.","4.0 out of 5 stars","Reviewed in the United States on August 20, 2020","James M Bathgate",302
"Five Stars","Reliability is very good.","5.0 out of 5 stars","Reviewed in the United States on April 27, 2018","mary-jo gange",303
"Have things changed?","Reviews from 2018 suggested that Roku was charging $79 per additional Roku to update and activate more than two of their devices. I ordered this from Amazon and two more from Best Buy and had no difficulty activating any of them. All work well. I gave it four stars in part because my wife's hands are shaky and I could not find a Roku remote with large buttons that would do everything that the included manufacturer's remote does. Also because (in part) the voice search is not currently working when signed into an app -- and it was working until a few days ago. And also because at the time of this review they had not worked out a contract with Spectrum to include their app. Roku is now saying in the ad for this device that there is no charge for support ""of any kind."" Nor have I had any problems with respect to upgrading the software. So four stars instead of three.","4.0 out of 5 stars","Reviewed in the United States on January 11, 2021","Guy",303
".","Streaming","5.0 out of 5 stars","Reviewed in the United States on January 12, 2021","Barbara J Ramsay",303
"Fast streaming","Fast streaming","5.0 out of 5 stars","Reviewed in the United States on January 15, 2020","paul",303
"Verrrrrrrreeeeey sssssssslllllllllloooooooooow","What’s not slow about this thing? Maybe the amazon delivery. Everything else is slow! The remote will turn on my tv but then the Roku stick won’t respond to the remote for like 30 seconds. The download speed is much slower compared to my last Roku 4 that had a hard line. The image quality is worse. Everything about this thing is worse than the Roku 4. I ended up replacing the 4 with this one because the fan in the Roku 4 started whining horribly. This one doesn’t whine but I can make dinner in the time it takes to load a show.","1.0 out of 5 stars","Reviewed in the United States on March 22, 2019","LSL",303
"I really like the volume control","This is a great way to stream all your favorite movies and shows. The integrated volume makes it even better.","5.0 out of 5 stars","Reviewed in the United States on February 24, 2019","Soph",303
"Easy setup and user friendly overall","This is one of those pieces of tech that works well out of the box. I set it up in a few minutes and was easily able to pair with my harmony universal remote. The remote it comes with is very simple and works well; added bonus it automatically recognizes the TV so the volume and power buttons work without programming. I needed something for HBO max and Disney plus mostly as my tivo doesn't have that option, but will certainly try for other services and will probably try apple+ since there is a 3 month trial offered. All in all great product and glad I did some research before settling on this one.","5.0 out of 5 stars","Reviewed in the United States on January 30, 2021","B12",303
"Great buy","Don’t know why I didn’t get a Roku sooner!","5.0 out of 5 stars","Reviewed in the United States on August 16, 2020","Colleen Schule",303
"I had problems with my Smart TV receiving wi-fi from my router","I had problems with my Smart TV receiving wi-fi from my router. This solved that problem Big Time. Iget streaming video perfect . I highly recommend this Roku stick.","5.0 out of 5 stars","Reviewed in the United States on March 19, 2018","Amazon Customer",303
"Worked with DirecTV now","First time streaming, it worked great on a Samsung HD tv. No problems","5.0 out of 5 stars","Reviewed in the United States on February 12, 2019","Amazon Customer",303
"Love that it controls the tv power and volume and ...","Love that it controls the tv power and volume and also the voice search function. But I do miss my Amazon button on the remote,","5.0 out of 5 stars","Reviewed in the United States on December 7, 2017","Sharon Birrenkott",304
"Very easy to use","Easy streaming, using this for Sling TV","5.0 out of 5 stars","Reviewed in the United States on January 9, 2020","Rashmi Shah",304
"Constantly overheating","Okay I like Roku but this 4K Roku constantly overheat when you're looking at 4K content the message just keeps popping on my screen sometimes it turns itself off and say my TV is not providing enough power the 4K quality could be better I'm not getting nothing in 60 frames like with the fire stick checked out the same show on both devices but only the fire stick is giving me 60 FPS like I said I like Roku but for the moment I'll stick with my fire stick.","3.0 out of 5 stars","Reviewed in the United States on April 1, 2021","Michael S.",304
"Five Stars","Easy to install, great range of programming, volume control on the stick, inexpensive, reliable.","5.0 out of 5 stars","Reviewed in the United States on January 16, 2018","Professor T",304
"Love the Roku interface!","There are a ton of options for streaming on line. Recently my Samsung big screen smart system died & it's crazy expensive to fix. But, the TV itself still worked great & I can connect it to my laptop (but this is a huge PITA). I also have a small TCL model 6 in the bedroom and really love it's Roku platform. So, I decided to try this streaming stick before I said F'it and just buy another big screen (which seems like a waste when the TV still works). I'm glad I did!The Roku stick connects great & works flawlessly! I really like the voice feature on the Roku. And it has IMO the easiest to use interface. I'd totally buy this again! And for around $40 bucks, it fixed a $1000 TV. Yay!","5.0 out of 5 stars","Reviewed in the United States on August 12, 2020","Roy A. Herron",304
"Awesome definitely worth the money","Love it","5.0 out of 5 stars","Reviewed in the United States on December 31, 2020","Alana Viola",304
"Horrible return","Loved it until it stopped working normally. Now i have to restart it everytime to watch. It would have overlapping screens, no way to watch unless i restarted the system everytime. It has been over 30 days and cant get a replacement because roku says to contact whoever sold it on amazon, but those people cant be contacted.","1.0 out of 5 stars","Reviewed in the United States on May 23, 2018","Adrian D",304
"Easy to use","I bought it for my kids and no complains","5.0 out of 5 stars","Reviewed in the United States on December 26, 2019","Ofa",304
"Satisfied","Great!","5.0 out of 5 stars","Reviewed in the United States on March 4, 2020","Kt",304
"FRAUD...FRAUD...FRAUD!","WILL NOT WORK UNLESS YOU AGREE TO PAY $80-100 OVER THE COST OF THE STREAMING DEVICE ($50)..THEY TELL ME THEY WON'T ACTIVATE IT....WHAT THE ?????THE CUSTOMER SERVICE REPRESENTATIVE ADVISED ME TO THROW IT IN THE GARBAGE AND THEN HUNG UP ON ME. ROKU THINKS THAT LITTLE OF ITS PRODUCT AND ITS CUSTOMERS.....WOW!!!!!","1.0 out of 5 stars","Reviewed in the United States on May 3, 2020","fortbecky",304
"It works right out of the box","They have made it very easy to find just what you are looking for.","5.0 out of 5 stars","Reviewed in the United States on July 25, 2019","F. McDowell",305
"Easy set up","Streams much faster than my older roku device. Easy set up, good speed, good picture and easy to travel with. No problems as of yet.","5.0 out of 5 stars","Reviewed in the United States on April 26, 2018","Amazon Customer",305
"Five Stars","Works great!","5.0 out of 5 stars","Reviewed in the United States on January 29, 2018","Rainman",305
"works great and great price","works perfect if you don't have a smart tv","5.0 out of 5 stars","Reviewed in the United States on April 29, 2020","brenthuth",305
"Customer service is worthless","You can tell they spend all their time with adds and stupid themes that you never ask for. Real problem is that IT DOESN'T WORK. First it was the audio would disappear and we'd have to unplug and plug it back it 5 times, now the remote does nothing half the time. Not sure if it's the remote or the thing plugged in... But I assure you, they make sure you get their stupid adds and themes just right... So if you like adds and stupid holiday themes grab it up, if you'd like this POS to work, this ain't the one. HEY ROKU LET ME RETURN THIS POS AND I'LL CHANGE MY REVIEW, IF IT WORKS FOR MORE THAN 3 MONTHS.","1.0 out of 5 stars","Reviewed in the United States on December 20, 2020","Jeff",305
"... high resolution for Direct TV now and it works Great!!","I needed the high resolution for Direct TV now and it works Great!!!!","5.0 out of 5 stars","Reviewed in the United States on April 30, 2018","Matthew Sample",305
"Volume control","This product is good and I will recommend it to be purchased.","5.0 out of 5 stars","Reviewed in the United States on January 20, 2020","Amazon Customer",305
"About a tie with Fire Stick","(I have reviewed the Fire Stick, since I have purchased both, unable to make up my mind which one I wanted for my 2 smart TVs). This device has performed flawlessly, although it helps I have the best available residential internet service (Cox Gigablast), cable modem (Arris SB8200) and wifi mesh router (Orbi, with 3 satellites). Comparing the remote to the one sold with the Fire Stick, I prefer the layout of buttons on the Fire Stick. The voice button on the Roku remote is hard to find, located in the middle among other buttons. And the volume buttons are tiny, located on the side where it is too easy to hit the mute button inadvertently. The large, conspicuous buttons for Netflix, Disney, Hulu, and Sling are nice (since I subscribe to 3 of these services), but are redundant since most of us prefer voice. Both remotes badly need buttons that light up in the night, similar to the Cox Contour remote I just gave up. Highly recommend either Stick; you might select based on slight differences of contracted streaming services and whether you need without extra cost an HDMI extension adapter (I did with my Samsung), which for now only comes with the Fire Stick.","4.0 out of 5 stars","Reviewed in the United States on February 26, 2020","8clap",305
"It works well!","Works well","5.0 out of 5 stars","Reviewed in the United States on September 3, 2019","Amazon Customer",305
"More available content","Roku has a vast array of content available via apps that are being added to daily. We use it mostly for that reason.","5.0 out of 5 stars","Reviewed in the United States on January 20, 2018","Mary Wyllie",305
"Five Stars","it has changed the way we watch streaming services like Netflix for the better. Love it!","5.0 out of 5 stars","Reviewed in the United States on November 3, 2017","Rob H.",306
"Great product would buy again","I love Roku does everything it says it does. Bought 2 of them.","5.0 out of 5 stars","Reviewed in the United States on January 1, 2020","Camper",306
"Very important that this be read","This is important info. If you use a soundbar like I do, the Roku Streaming Stick, within 2 minutes of plugging in, with give a warning that it is overheating. If using a soundbar, please either get the free hdmi extender from Roku themselves or buy one that handles 4k. This is important info that I never saw in any reviews. The extender works fine, I just wish the product description would have mentioned it.","3.0 out of 5 stars","Reviewed in the United States on November 22, 2019","colin gilmore",306
"Love it!","Love it!!!","5.0 out of 5 stars","Reviewed in the United States on March 24, 2020","Amazon Customer",306
"Roku streaming stick Perfect for a non-smart tv with HDMI port","I know there was some issues with the remote not working, but mine only seemed to be a battery issue. I put new batteries in and it works as it should. You can also download an app remote that works great for typing in the search as well as being able to plug in head phones and listen privately from my phone. It works great so far and is my third Roku product. The other older two continue to work great. I can’t say about the Alexa integration as I have not attempted to utilize that tool. It sits flush with the HDMI port in my LG tv (it’s not a smart tv) and does not have to be plugged in to an electrical outlet.","5.0 out of 5 stars","Reviewed in the United States on March 18, 2021","Rene E",306
"Perfect streaming for rv camping","Absolutely perfect! I bought three of these. One for my home tv and two for my rv. I wanted to be sure to get the long range wifi capable stick as I will need this for camping with the available wifi. Let me tell you, it definitely works. High quality picture and high speed stream. My husband remarked several times about the great picture on the TV. We have youtubetv service as well as Netflix and other streaming services and using them to watch TV while camping was perfect. Highly recommend <U+0001F44C>","5.0 out of 5 stars","Reviewed in the United States on February 12, 2021","Kathleen Z.",306
"Can't beat it","It's everything you want in a streaming device.","5.0 out of 5 stars","Reviewed in the United States on December 31, 2019","Johnny Wojtanowski",306
"We use Roku Streaming Stick as a backup","For nearly 10 years, we've used the full Roku unit, never a stick version. However, because portability is something I was looking for, getting the stick seemed to be preferred choice to be able to use it on different TV's or carry it for travel. Without a discount or sale, I find Roku pricey compared to its competitors.In any case, setting up the Roku stick was about as tedious as a full console unit. I find it tedious because there is no keyboard to enter characters upon set up. But once you get past that, the Roku stick is pretty awesome. You can use an app to control the stick also.Unlike the Amazon stick which has a chintzy weak-feel remote, the Roku stick has a great feel and solid remote. Compared to Amazon stick, I definitely prefer the Roku stick.","5.0 out of 5 stars","Reviewed in the United States on March 29, 2021","MatthewC",306
"It works","Good","5.0 out of 5 stars","Reviewed in the United States on May 29, 2020","Shaun G.",306
"reliable and fast shipping","Solid product, good price and fast shipping.","5.0 out of 5 stars","Reviewed in the United States on August 15, 2019","Amy Coughlin",306
"We all know Roku is great, but please fix the remote issue!!","I appear to be one of MANY who are experiencing the battery drainage issue. We bought two of these for Christmas and installed them on the same day. In 5 weeks, one of the remotes has been through 3 sets of batteries and the other has been through 2. Ironically, the TV we use daily has been through the lesser of the two. Roku does not have a solution and simply says, ""we're aware and are working on it."" We're at the point where we're going to need to buy rechargeable batteries, because we can't keep going through batteries like this. Please, please fix this, Roku!","3.0 out of 5 stars","Reviewed in the United States on February 10, 2021","Faith D.",307
"Five Stars","I bought 2 and have been thoroughly happy.","5.0 out of 5 stars","Reviewed in the United States on April 27, 2018","John Watts",307
"VALUE","We have 5 Roku's in our Primary home and will never leave. It is so innovative and useful, we're hooked.","5.0 out of 5 stars","Reviewed in the United States on November 14, 2018","Kindle Customer",307
