"review_title","review_text","review_star","date","author","page"
"Update made crackling in audio. 167.50 to fix it even though there software created the problem","Worked fine till a recent update screwed up the audio now I hear crackling and the audio cuts in and out doesn’t do it on my fire tv or any other source.Called Apple about it and they said to send it in then I got a bill for 167.50 for repairs. Thanks Apple your update screwed it up and now you want me to pay almost the price for a new one. After recent problems with my computers and phones this kind of customer service sucks!","2.0 out of 5 stars","Reviewed in the United States on August 2, 2021","Vincent Padilla",229
"The worst apple product that I have ever had","The worst apple product that I have ever had. I had problems and problems with this Apple TV 4K 32 GB. First, I could only hear sound but no video from Netflix and Amazon Video. I had to reset the unit. Then I could see the video, but no sound. I reset it again. Then the Apple TV flash to black screen every two seconds due to HDR video problem. Finally, there is no way that I can reset the unit and configure it any more. Each time when I reset it, I had to spend 2 hours to reconfigure all my apps in Apple TV using my TV provider's login. It is three times more expensive (at $180) than the Roku 4k stream stick+, but my Roku had never had any problem. I had a Apple TV 2nd generation and I still use it on an old TV. The reason I bought the Apple TV was that I wanted the AirPlay function. However, Apple TV 4K is completely a failure. Apple is not the same under Cook as before. It is not only expensive, but also of poor quality. I have no choice, but return it. I got another FireTV stick at $19 on prime day instead, which is also much better than Apple TV.","1.0 out of 5 stars","Reviewed in the United States on August 1, 2018","Frank Chiu",229
"Horrible device and really bad support available","I had purchased close to 40 movies on my old Apple tv box. This new one says I have no purchases and has no support system whatsoever. Using the remote is like its a wet icecube it jumps all over the place I now have to reset everything to factory reset . They offer no help in explaining why all my purchased movies are now gone","1.0 out of 5 stars","Reviewed in the United States on January 1, 2021","daun wells",229
"Way overpriced. Waste of money. Buy a different streaming device","This device is way overpriced and doesn’t work consistently. I have different streaming devices throughout the house and the only one that needs to be manually restarted is the most expensive one, this overpriced AppleTV. I regret this purchase and encourage people to look to the other streaming device manufacturers for their next purchase. The other devices are also one quarter of the cost. Apple continues to think they can charge a premium even when they are not delivering premium products.","1.0 out of 5 stars","Reviewed in the United States on September 28, 2019","Thomas Bunn",229
"Doesn't come with an HDMI cable!","Short review:* Awesome device, great OS, love the global video search.* The remote is terrible, but with and HDMI ARC system, it controls the TV power and volume, which is a huge plus.* This device that costs almost two Benjamins doesn't include an HDMI cable. How cheap can Apple Get?","4.0 out of 5 stars","Reviewed in the United States on June 7, 2019","MrBlank",230
"Remote is not user friendly!","I have a number of Apple products, including MacBook pro, IPAD, iPod, iPhone. The remote on the 4k Apple TV is one of the worst remotes I have ever worked with. I became accustomed to Apple products having a reputation for being user friendly, but I do not feel like this is the case with this product! The cursor movements are erratic and the time it takes to get used to using it is just too long and too laborious. I STOPPED using the 4K Apple TV and just started hooking up my MacBook or just using the smart TV for what I need. Very disappointing for an Apple user like myself!","3.0 out of 5 stars","Reviewed in the United States on December 12, 2018","Abignewfie",230
"Overengineered much?","I recently converted from original apple tv streaming to the newest 4k model While fast, it feels completely overengineered. Every time you bump it on the sofa, something flashes on the screen or it rewinds. Remote is sensitive and tricky and any adjustment morphs into a 15 minute experience to get back where you were. Overall, it's cumbersome to use, tricky to operate, and very difficult to integrate","2.0 out of 5 stars","Reviewed in the United States on July 5, 2020","Kevin Witcher",230
"Device <U+0001F4AF> Remote <U+0001F198>","Best device I’ve ever owned for tv reception but you would expect this from Apple. Remote sucks!","4.0 out of 5 stars","Reviewed in the United States on September 26, 2020","Steel414",230
"Terrible remote control","A fine base unit that comes with a terrible remote control. It's way too sensitive, with finger touch sensitivity that with the slightest touch speeds past things you are trying to get to. Spedn $20 on an apple tv 3rd generation remote and use that instead. It pairs up fine, and that one doesn't have finger touch. It has a simple remote that you click.","2.0 out of 5 stars","Reviewed in the United States on January 12, 2020","Alan Light",230
"over priced","i dont know how anyone could give this tv box 5 stars firestick or roku is a much better product and way cheaper wost purchase i ever made","1.0 out of 5 stars","Reviewed in the United States on February 8, 2021","Doug R",230
"Crap remote.","The WORST remote in the world. You touch it ever so slightly and you’re screwed. Be prepared to drop it a lot too. Just crap. That said, everything else is great.","3.0 out of 5 stars","Reviewed in the United States on April 17, 2020","Amazon Customer",230
"Terrible","I also have a ROKU and an Amazon Firestick. Both of these devices work perfectly. The Apple device shows some ""juddering"" on a fairly regular basis. Given the Apple has quite possibly the worst ever remote, I will stick with ROKU or Amazon in the future.","2.0 out of 5 stars","Reviewed in the United States on September 13, 2021","Crester1",230
"HDR Compatibility is Hit-or-Miss","HDR compatibility is hit-or-miss with some monitors. I have a 28"" BenQ 4k HDR monitor and when HDR is turned on via the Apple TV 4k, all the content on the screen looks grey and washed out.","2.0 out of 5 stars","Reviewed in the United States on February 26, 2018","Anonymoose",230
"Apple TV 4k: Great interface but woeful performance","The Apple TV integration with multiple streaming services is what attracted me to the device and by far is the only reason to use it, but it needs more CPU power, or better WiFi, or whatever it is that is affecting performance, and in some cases leaving you with a black screen for so long that you suspect that it has died. Hopefully Apple can fix this with a software update.","4.0 out of 5 stars","Reviewed in the United States on October 20, 2020","MikeL",230
"Remote is terrible","The interface is good but not necessarily better than other cheaper products on the market. The remote is so horrible. I think apple is a great company and I love their products but the remote on this thing a true miss. The remote is sleek and beautiful but doesn’t function well. It’s overly sensitive and hard to control. Their track pad design just doesn’t work. Everyone in my family complains about it. I actually liked my fire stick better.","3.0 out of 5 stars","Reviewed in the United States on December 5, 2019","Sophia Senis de la Torre",231
"Buy a Roku of Fire","Remote is garbage, fussy and slow. Buy a Roku or Fire rather than use the stupid Apple remote","1.0 out of 5 stars","Reviewed in the United States on September 16, 2018","pajama party",231
"Don't bother","I got it for free for three months of a streaming service. Anything besides this thing would be better. It is picky about hdmi cables. No Amazon music streaming and that stupid remote. Touchpads don't belong on remote controls. Arrow keys would be a lot better. I like Roku devices much much better.","1.0 out of 5 stars","Reviewed in the United States on July 9, 2018","Amazonin",231
"Love it!","We don’t have “regular” tv. So I stream hulu from my phone. This works perfectly! Love the screen mirroring and the ease of use! Much better than Roku.","5.0 out of 5 stars","Reviewed in the United States on June 6, 2019","Ciao Bella",231
"Great Variety Of Offerings, But Far From Flawless","I'm not a shill for Amazon, but I'm starting to regret not getting their Fire TV after making this purchase. True, I am able to streamcast from my iPhone and iPad to this device without issue, but I find that the box has a tendency to freeze (even with the apps closed) and that if you errantly keep other apps open (as less tech-savvy people probably will because who wants to have to worry about that when watching TV?!), your cable/satellite/tv provider account will be temporarily locked for having too many accounts open. Plus I'm a huge wrestling fan and while I enjoy streamcasting New Japan World onto my Apple TV, I could be watching it natively on the Amazon Fire Stick. If Apple could address the freezing issues (and perhaps open up the offerings a bit to be competitive with Roku and Amazon), I would give it a higher rating.","2.0 out of 5 stars","Reviewed in the United States on January 26, 2018","Mike",231
"The interactivity ROCKS!","The interactivity possible with the Apple TV remote's touch pad is genius for a streaming app like Loupe. You can switch modes so fluidly and quickly, then lean back and enjoy.","5.0 out of 5 stars","Reviewed in the United States on February 4, 2018","Dot Bustelo",231
"Previous generations are no longer able to play content off iTunes.","This company is gross. They refuse to support their previous generations and now I can’t watch my iTunes purchases on their device. After contacting customer support, we went through every possible step and they told me that their “Engineers” are working on it. Tim Cook was serious when he wanted to show Apple how to suck.","1.0 out of 5 stars","Reviewed in the United States on September 22, 2019","Nunyabidness",231
"Frustrating to Use","First, as many have mentioned, the remote is garbage. The touch pad doesn't seem to move with any predictability. Second, my Apple TV 4k just died with the ""Blinking White Light of Death"" after owning it for 10 months. It will not reset, there is not user ability to reinstall the software, and now I have to trek to the Apple Store to see if they can help. A Roku, etc. are a better option.","2.0 out of 5 stars","Reviewed in the United States on October 31, 2019","Jason Vieira",231
"Sucks!!!","I only gave it 1 star just because I had to in order to write this review.Who the hell is designing the control screens for Apple?? You really need to get a different job. Navigation sucks!!! Used to be so easy, now I need a PHD in freaking remote controls to navigate. I wish I could return this. Apple push’s you into their content so if you have Prime, Netflix, or any other streaming network you’ll have a hell of a time trying to navigate to those channels. Apple used to be easy, what the hell happens to you?","1.0 out of 5 stars","Reviewed in the United States on June 4, 2020","Mark B.",231
"Apple killed The Great Pumpkin","Apple TV acquired the rights to Charlie Brown so the public won’t be seeing the classic Peanuts Holiday Specials on their local network anymore. Apple sucks","1.0 out of 5 stars","Reviewed in the United States on October 22, 2020","amber hess",231
"Disappointed fan of Apple devices","Touch pad is touchy so imprecise. The lack of buttons means it has many modes so that the same action can do many things. Hard to learn. Based on our experience, not recommended at all for older generations- get something with a remote that looks more like a TV or cable box remote.","2.0 out of 5 stars","Reviewed in the United States on December 5, 2019","CWA",232
"Remote navigation is insane","Absolutely frustrating remote and way-finding system.Bump the remote by accident and it jumps ahead, say 30 minutes, and you cannot jump back to ""resume"" you must guess and go thru minute by minute to try to find where you left off ...unbelievable.Some buttons toggle back and forth between two screens without a way to go back and choose another episode.I have an older Appletv and a Roku and never had any problem. This one I can't recommend. I need another one for my lake house and it is going to be a Roku.Sure the picture is great when you finally find what you want to watch.All my computer and phones are Apple so I thought I would stick with the brand, but nuh-huh!","2.0 out of 5 stars","Reviewed in the United States on June 8, 2018","Amazon Customer",232
"Don't Bother","It's apple so it works but there is no web browser, and no useful controller if you want to play games. Most of the games are pay to win. And the system glitches constantly, it's easy to use but a very basic system, if you are looking to watch Netflix or Hulu. I suggest getting a goobang doo box instead, they are way cheaper and have all the same functions.","2.0 out of 5 stars","Reviewed in the United States on August 31, 2018","Ray B.",232
"WORST remote ever designed!","Beware – this remote has a glass surface that breaks VERY easily, so goodbye entire Apple TV functionality and the money you paid. Plus, it is the most poorly designed remote I've ever used – you can't tell which end you are holding (even worse in the dark while you're watching TV!) so you'll be touching or clicking the touchpad and changing what's on your screen without meaning to. Also, it's uncomfortable to hold – and slips out of your hand as you gingerly try to pick it up without brushing against the overly sensitive touchpad. Major FAIL from Apple – I expect so much more from a company who prides itself in innovative design, but here function has been sacrificed for some college-level design 'coolness'. Wait until they re-design the remote and save yourself some TV-watching frustration.","1.0 out of 5 stars","Reviewed in the United States on August 26, 2018","swguyUSA",232
"4K with Dolby Vision","The media could not be loaded.
 Best 4K HDR experience for people who don't want to mess around. Interface is amazingly smooth and awesome. Great for iOS owners","4.0 out of 5 stars","Reviewed in the United States on May 24, 2018","Travis McP",232
"Save your bank account","It is a must buy if you are looking to make your not so smart TV a smart one.","5.0 out of 5 stars","Reviewed in the United States on January 29, 2021","Tanner",232
"No USB Port; not worth buying.","No USB Ports, basically just an overpriced badly designed piece of crap.","1.0 out of 5 stars","Reviewed in the United States on February 6, 2020","TMRMPJ",232
"The remote makes this a completely useless device!","In this day and age there is no excuse for a remote this bad. Not worth putting up with, sent mine back.","1.0 out of 5 stars","Reviewed in the United States on May 17, 2019","Don C",232
"Junk that Apple Needs to Fix","Screen goes black and sound cuts out for 1-3 seconds regularly. Happens when screens change. Happens randomly during content from all apps. Only solution Apple gives me is to buy a new one. I’ll be choosing another option rather than Apple TV in the future.","1.0 out of 5 stars","Reviewed in the United States on January 1, 2021","C. S.",232
"Remote control is HORRIBLE!!!","This review is for the remote control ONLY (both the remote provided and the one you can use on your phone)! HORRIBLE! ! ! That’s the only way to describe it. Apple TV is awesome. Great picture. User friendly. However the remote control makes me want to do away with it all together. It drops signal ALL THE TIME! It’s charged! Nothing is impeding it’s view. It is just a piece of crap!!! I would much rather have a less sleek remote that functioned than the POS paperweight that I currently have.If you are going to purchase an Apple TV just be prepared for frustration and headaches!","1.0 out of 5 stars","Reviewed in the United States on December 26, 2019","Pharmin",232
"Best User Interface Hands down - AirPlay is amazing","We absolutely love our Apple TV. The interface is amazing and the ability to remotely AirPlay music and display photos and play from our iPhones, iPads, and MacBooks is amazing. Especially at parties are when there family around. Bought another for my mom who lives out of state so she can watch the same movies I own with ""Family Sharing"" set up","5.0 out of 5 stars","Reviewed in the United States on December 19, 2017","ASHLEIGH WOMACK",233
"Dies fast","Absolutely horrific. No longer can stream anything from a different device (phone, computer, tablet, etc ), and majority of the time am unable to get content to load without an error message. I have been horrifically disappointed with Apple TV.","1.0 out of 5 stars","Reviewed in the United States on March 29, 2020","Susan",233
"the remote is not that great","so me and my family like using the apple tv-its the only tv we use, we just have one problem with the remote- it gets lost ALL THE TIME it is very small and falls into the couch all the time, also the touch screen is very sensitive. the actual TV is fun and easy to use but the remote is not the best","5.0 out of 5 stars","Reviewed in the United States on June 23, 2020","Amazon Customer",233
"Horrible Remote","Purchased mine from Apple Store directly.Absolute worst remote I have used with any device.So bad it almost makes the Apple TV unusable!","2.0 out of 5 stars","Reviewed in the United States on September 27, 2019","Steven D",233
"Product was everything that was promised.","Product was everything that was promised. It was delivered as promised. Set up was easy and it was a reliable.","5.0 out of 5 stars","Reviewed in the United States on March 23, 2019","Amazon Customer",233
"Great streaming box with HdR and dolby vision support","Great streaming box with HdR and dolby vision support. Too bad the amazon video app is playing games . No HDR content that I could find on the amazon app. too bad","4.0 out of 5 stars","Reviewed in the United States on June 15, 2018","D. Steele",233
"Fire stick is better","The remote now goes crazy making it frustrating to navigate and close apps. It’s horrible, I can’t even scroll to pick the show I want to watch, it starts move around aimlessly.","2.0 out of 5 stars","Reviewed in the United States on July 27, 2021","D. Castaneda",233
"Difficult to Hook Up to Home Thearter ..","YOU MUST SYNC your Apple TV to your WI-FI to get sound...THIS IS NOT Discussed in the Directions...THE HDMI is only good for VIDEO.....GO to settings and SYNC AUDIO ....REALLY BAD APPLE...","3.0 out of 5 stars","Reviewed in the United States on June 12, 2020","James Hillenberg",233
"Remote is horrible","The remote touch part is the worst thing ever I absolutely hate it, can’t even set the remote down without it changing the Chanel or something!","2.0 out of 5 stars","Reviewed in the United States on December 25, 2020","Andrew",233
"Price... SMH!","Why should a person pay $200 for a name when you can get virtually the same thing for under $50?","3.0 out of 5 stars","Reviewed in the United States on November 18, 2018","Jerry",233
"Remote is terrible","Wish the remote was better. The touch pad makes it hard to navigate efficiently. After a month of giving it a go, I would much rather have a typical click remote. When my parents try to use it, it's a nightmare. Now, I'm looking at buying a universal remote as a replacement. Wish I had gone with a Roku or Amazon FireTV :-(","2.0 out of 5 stars","Reviewed in the United States on January 12, 2019","Anthony Neumann",234
"RIP Apple TV (Why, and survival tips)","Sadly this is my first negative review for Apple. Ever. I’ve enjoyed their products for a very long time. It this one, no. I’m technical. These are verified facts on a Meraki router.The unit will spin endlessly not telling you it dropped the network connection. It will stall and 100% for sure Apple on the title you’re viewing isn’t steaming. Pick another title, bam. Go back. No. It will stop getting bandwidth at all from Apple but will if you reset it. It wull go berserk and consume 65mbs continuous for 14 hours straight (I halted it) if you set for daily screensaver updates. Signed up for HBO Now? That app will now force you to go register on their site. When you do chokes and says you’re already registered under your email (duh) but you’ll be stuck then use another email account. So you’d think you could log into HBO Now stand-alone, right? No dice. No worries though you’ll still get billed via your AppleID. The remote. Epic total fail. But no problem use an older remote. Solved. Got an iPhone and want to sling the screen like you used to? Awesome for up to ten minutes. It will drop you. Every time. Couple of survival tips next. Fist set the screensavers to never download. Second turn off all podcast and background app updates. Turn off auto update. If you don’t and you have a data cap you’ll be sorry. Even if you have a pro router and enough bandwidth of you don’t it will suck so many cycles you will have sluggish behavior everywhere else. (That’s on 150 fiber!). This device will also drop and reconnect to your network nearly continuously: you can fix that though if you can set up your network for only WPA2. RIP a favorite vendor. especially after the battery code fraud atop this epic time suck. (All new content is going through Amazon; that just works, like Apple once did)","2.0 out of 5 stars","Reviewed in the United States on February 4, 2018","S. L. Horton",234
"Worst remote you will ever use","I cannot help but leave a 1 star review given how unbelievably ridiculous the newest remote is. It’s the smallest, thinnest, most touch sensitive, easy to lose remote I’ve ever seen. You literally cannot touch it without some kind of unwanted action happening. Not to mention the button layout which seems to be designed by an indigenous tribe. Seriously Apple what are you doing.","1.0 out of 5 stars","Reviewed in the United States on December 28, 2020","jeremy",234
"Terrible remote","I hate the remote. Touchpad instead of directional buttons. Stupid, annoying idea.","2.0 out of 5 stars","Reviewed in the United States on September 11, 2019","Michael Wayne",234
"Just not necessary.","Just not a necessary product. The ONLY leg up this has on a smart tv or another tv streaming device is its connection to the apple ecosystem. Other devices will do what the apple tv can do but better and even more for even less. The remote is a joke and there are plenty of other shortcomings to the device that aren’t justified based on its price. Get something else.","1.0 out of 5 stars","Reviewed in the United States on February 4, 2021","Nick Wenzel",234
"the remote","the box works as intended, and the quality is there. same great easy to use interface we are all used to. issue is the remote. it just sucks. the touch pad is a nightmare to use, esp when using it while on the trainer in a Zwift session.","2.0 out of 5 stars","Reviewed in the United States on January 4, 2019","Peter Joshua Strub",234
"Memories of simple devices <U+0001F92D>","Unsure. Bewildered of just how to use this. Like I assume there must be more money involved? I mean for the movies of choice? No harm of my comments here simply navigating through this new tech world.","3.0 out of 5 stars","Reviewed in the United States on January 14, 2019","Only1MeBz",234
"not impressed!!!","the unit itself has a great solid feel..remote is a pos....the restrictions that apple imposes on these apps is typical big brother control. no dd+, can't purchase/rent a movie on vudu directly..my lg oled built in apps is better","2.0 out of 5 stars","Reviewed in the United States on December 18, 2018","airgas1998",234
"Easy to use, fastest streamer on market","Easy to setup, remote easy to use of you can count to 2 and are a grown up, fast speed","5.0 out of 5 stars","Reviewed in the United States on June 23, 2019","Gamer Hudson",234
"Scam","You still need to pay for EVERYTHING including all the good movies","2.0 out of 5 stars","Reviewed in the United States on December 20, 2020","Elizabeth Sutter",234
"It will die right after your warranty runs out.","Be aware this product will not likely last much beyond the one year warranty. I bought one about thirteen months ago. Recently it went dead - the light blinks very quickly and nothing appears on the TV and the remote won’t work. I took it to the Apple Store to have it reset. They said it can’t be fixed. According to a number of reddit threads this is a very common issue. This thing is not worth your money when there are so many great other choices on the market for similar devices.","1.0 out of 5 stars","Reviewed in the United States on May 6, 2019","mzog",235
"Scam","Do not let yourself get drawn in by Spectrum to buy this and do not buy the line that it works well with all TV's.","1.0 out of 5 stars","Reviewed in the United States on August 21, 2021","P. Allen",235
"Very unreliable and disappointing","Remote doesn’t work. I get volume but no picture, so I’m continuously having to restart to get picture. Very unreliable/disappointing.","1.0 out of 5 stars","Reviewed in the United States on April 8, 2018","Tracy S.",235
"Remote","Everything seems fine and works very well the remote control is way too small. It's like picking a coin up off a flat table tiny","4.0 out of 5 stars","Reviewed in the United States on December 23, 2019","gerb",235
"Worst remote in television history","Apple continues to sell the most poorly designed remote ever conceived. Their arrogance is limitless. I replaced it with a Logitech remote.","1.0 out of 5 stars","Reviewed in the United States on April 15, 2020","R Crane",235
"Apple - What Happened to You?","Just set it up for my wife. I have several ROKU's and Fire TV's and Apple TV is (simply) a pain. The privacy settings, having to activate an Apple ID is similar to privacy incursions like the other providers. Surprisingly even at twice the price with the competition, Apple TV did not even come with an HDMI cable - plenty of protective tape but no cable? In my opinion the remote is not ready for prime time: The ability to act as a touch pad is cumbersome, inaccurate and annoying. SIRI is no better with its mistakes and limited recognition, although it has a voice interface with DirectTvNow when on the menu (I think). And, I say ""I think"" because it is not consistent. However, Google's voice recognition technology is much more accurate. Apple's Glitches abound. For example, I downloaded HBO Now by mistake as I wanted to download HBO Go. The device refused to remove the mistaken application - Once loaded then you are stuck with the application. This makes for a very crowded interface. In addition, once I downloaded HBOGo, I got a message that Apple TV does not support the application! I have no problem saying that I get much more satisfaction and utility from my twenty-nine dollar ROKU and ROKU Premiere.Update: After some more experience with the remote it is not as glitch as I first noted. There are some superior features. For example, I can scroll through the DirectvNow menu very efficiently than holding down Roku's button. I also found out how to delete apps. And, the glitch with HBO Go was my error. Rating changed from two stars to four stars, not taking price into account which still favors the competitors.","4.0 out of 5 stars","Reviewed in the United States on March 28, 2018","Amazon Customer",235
"User interface buggy and remote slow at connect.","Remote is slow at connect. Earlier models remotes were better. Vital bugs like not storing your screensaver setting. Shared fotos albums sorts oldest first... I was disappointed - it did not meet the usual Apple standards I expected.","2.0 out of 5 stars","Reviewed in the United States on December 22, 2019","Mr Mellow",235
"2nd one bought","I love my apple tv so much! My son was a bit envious so I bought him one for Christmas. He absolutely loves it! Thanks for a great product!","5.0 out of 5 stars","Reviewed in the United States on January 19, 2020","Rymer",235
"Like it!","Works well and was easy to set up!","5.0 out of 5 stars","Reviewed in the United States on November 30, 2018","RiverSherri",235
"Worst remote I’ve ever used...","Has anyone that helped make the Apple TV Remote actually used it? It’s the worst remote I’ve ever owned...absolutely awful","3.0 out of 5 stars","Reviewed in the United States on January 31, 2021","Amazon Customer",235
"Keeps needing to be restarted...","Worked well for a while, but now it keeps needing to be restarted. The apps just hang and don't load until I restart, which takes a while. Then all works great usually until I stop using for a few hours. Its sometimes just easier to use the Roku built into my TV.","2.0 out of 5 stars","Reviewed in the United States on October 14, 2018","Jacob O. Durell",236
"Worst remote in the history of remotes!","Simply the worst, most frustrating, least user friendly, idiotic remote ever designed. A failure of human factors!","1.0 out of 5 stars","Reviewed in the United States on October 29, 2020","ari",236
"muy buena calidad","excelente todo","5.0 out of 5 stars","Reviewed in the United States on August 11, 2020","Albert",236
"Overrated","I have the Apple TV 4K, Roku and the Amazon Firestick in the house. The least dependable is the Apple 4K. The Apple will cut out periodically during a show and sometimes multiple times during a show. Apple's answer is to reboot the device....well, I don't have to do that with Roku or Firestick?I would recommend you avoid the Apple TV.","1.0 out of 5 stars","Reviewed in the United States on June 6, 2019","Philip T. Treacy",236
"Black screen","The apple 4K is awful. It continuously gives us problems with a black screen and sound playing. It happens every time we put it in pause on every app. Would not recommend upgrading to it.","1.0 out of 5 stars","Reviewed in the United States on February 16, 2020","Tracy Prime",236
"Remote is pathetic","The remote ruins the experience. Doesnt work properly. Skipping 10 seconds is a disastrous mission. Swiping is pathetic. Very disappointed. Frustrating product. How did apple put out something so primitive.","1.0 out of 5 stars","Reviewed in the United States on October 11, 2020","RR",236
"Doesn’t work well for streaming live TV with services such as Hulu","Works good for on demand steaming services such as Prime, Netfliix, and such. Doesn’t work very well with live tv steaming services such as Hulu or Youtube tv.","2.0 out of 5 stars","Reviewed in the United States on March 15, 2020","Amazon Customer",236
"Junk","freezes all the timei got a roku no more problems","1.0 out of 5 stars","Reviewed in the United States on September 10, 2019","Amazon Customer",236
"Worst remote you'll ever use","This is the worst remote I've ever used because it lacks actual buttons that move the selection in a direction. Instead you have to swipe on the little touch pad it has, leaving you swipe all around, which takes longer than actually using the old remote, which was just fine. Its difficult to use.","2.0 out of 5 stars","Reviewed in the United States on August 16, 2018","J. C. Goldstein",236
"Great product!","All I can say is it was fast and provided the best sound and pictures you can imagine. Expensive but trust me if you a movie lover like me it crucial.","4.0 out of 5 stars","Reviewed in the United States on March 10, 2019","Amazon Customer",236
"The remotes break really easily","I’ve been through 2 remotes. They shatter and aren’t responsive. You can’t pair 2 for game control. It’s the worst design.I’m done over paying for mediocre stuff.","2.0 out of 5 stars","Reviewed in the United States on December 16, 2018","E. Stahlhammer",237
"way overpriced for an ok device","an ok streaming device..pretty much overpriced big time..comes nowhere close to nvidia shield..which is far the best streaming device out right now","2.0 out of 5 stars","Reviewed in the United States on June 22, 2018","Esad Tresnjic",237
"DID NOT LIKE REMOTE","I did not like the remote....I had an older version and liked that remote...but this new one has a ""swiping"" feature which I found difficult to use...this was suppose to be the best thing going, but if you have dexterity problems.....this device is not for you","1.0 out of 5 stars","Reviewed in the United States on July 9, 2018","Amazon Customer",237
"Worthless box. Waste of money.","An error has occurred, please try again later.Doesn’t matter what I do, anything I try to watch comes up with an error but no info as to what I can do to fix it. Waste of money.","1.0 out of 5 stars","Reviewed in the United States on September 7, 2020","Jack",237
"What were you thinking?","This is the most screwed up remote ever. Everything else seems to work","3.0 out of 5 stars","Reviewed in the United States on December 27, 2019","Bob Biddix",237
"First time buying an Apple TV love it very clear awesome picture","First time buying an Apple TV love it very clear awesome picture","5.0 out of 5 stars","Reviewed in the United States on January 22, 2019","reginasmith12",237
"Excelente","Excelente","5.0 out of 5 stars","Reviewed in the United States on July 2, 2020","Luis Fernando Quesada",237
"urgente","se puede usar en ecuador?...tiene idioma.español?","5.0 out of 5 stars","Reviewed in the United States on December 11, 2018","tamara",237
"One Star","no remote included?????.....","1.0 out of 5 stars","Reviewed in the United States on February 10, 2018","hurddogs",237
"Wait for the Next Generation of 4K TV by Apple.","Lots of crashes, need to restart and the apps are limited. Also, the remote is very difficult to use. Really is a poorly designed product. I'd wait for the next generations. Roku and Fire Stick are much better at this time.","1.0 out of 5 stars","Reviewed in the United States on March 24, 2018","Roy R.",237
"One Star","Garbage. Do not buy from amazon","1.0 out of 5 stars","Reviewed in the United States on February 19, 2018","kyle bainbridge",238
"One Star","simply sucks trust me $30 roku is better than this .","1.0 out of 5 stars","Reviewed in the United States on March 23, 2018","francisco avendano",238
"Extremely Slow","So much slower than the Fire stick constantly have to restart","1.0 out of 5 stars","Reviewed in the United States on December 15, 2019","Derek R.",238
"Too many glitches for something this expensive.","Constantly have to restart it to get it to work. Might make it through a movie or 1 or 2 episodes of a show before it just stops working. It’s annoying for something this expensive. We have an Amazon fire stick for the bedroom and have never had a problem.","1.0 out of 5 stars","Reviewed in the United States on December 16, 2018","Gabriel Dahle",238
"Remote is completely defective.","The remote does not work. It has a lag anywhere from 1 to 10 (yes 10) seconds. Apple has apparently know about this problem for at least 8 months and has not fixed it. wow. Do not buy this product. It comes out of the box defective.","1.0 out of 5 stars","Reviewed in the United States on June 18, 2018","M. Eggers",238
"Worst remote ever made","I really wanted to like this device, but the remote is so very frustrating. Everyone in my family finds it very difficult too use. We've pretty much given up using this device.","1.0 out of 5 stars","Reviewed in the United States on March 20, 2018","Lisrel",238
"Don’t buy it!!!","Terrible","1.0 out of 5 stars","Reviewed in the United States on December 5, 2019","Uriel L.",238
"I wish I had known","There’s a known issue with 4K HDR content. Just do a quick internet search on “Apple TV 4K flickers issue”. The only way to stop the flicker is to turn off the HDR and degrade your picture using the SDR (Standard Dynamic Range) setting. This is a deal breaker.","2.0 out of 5 stars","Reviewed in the United States on December 26, 2017","SkallyWag",238
"Go with roku.","Apple needs to stick to iPhones and iPads. Constantly having to unplug and restart. Had a roku but got fried by lightning. Decided to go with Apple TV 4K to replace. Should have stuck with roku and saved money. Don’t even get me started on the remote.","1.0 out of 5 stars","Reviewed in the United States on October 28, 2018","Danny",238
"Great quality picture","Great quality picture for me New TV! Very pleased with this purchase.","5.0 out of 5 stars","Reviewed in the United States on January 2, 2019","Ktcools",238
"Very expensive, limited in functionality, and anchored to an Apple only ecosystem","Unless you jail break it, it is pretty useless and way too expensive and limited for a streaming device. If you use your Apple TV to watch Netflix or Amazon TV/Movies, you are wasting your money and would be better off buying a Roku. If you want to install Kodi on it but don't own a Mac, you are out of luck, and there are much cheaper devices on the market that install and run Kodi from the play store. What I am trying to say is that for the money you pay for Apple TV, it's way to limited, doesn't support third party remotes or keyboards, is only slightly useful in an Apple only ecosystem, and for Gods sake doesn't even have USB ports!","1.0 out of 5 stars","Reviewed in the United States on May 13, 2018","Amiz",239
"Over priced garbage that gets more expensive the closer you get to setting it up","Luckily it was a Christmas present or I would be really mad..Sucks all the around get a firestick","1.0 out of 5 stars","Reviewed in the United States on March 4, 2020","Tyler Campbell",239
"Apple TV is HORRIBLE","This product is an overpriced piece of junk. It does the exact same things our roku does, except our roku actually works every time we turn it on and it is WAY cheaper. Apple TV probably works 50% of the time. A lot of times it just gets stuck on the main screen. Today it did the same thing and I’m sick of it. I tried returning it to Best Buy but they said I couldn’t return it since it was already open. So now we’re stuck with this piece of junk.","1.0 out of 5 stars","Reviewed in the United States on March 17, 2018","Travis",239
"The Apple TV 4K is incredible. Only problem is ...","The Apple TV 4K is incredible. Only problem is that the remote just stopped working. Only had the product for 2 weeks when this happened. Have no idea how to fix it.","4.0 out of 5 stars","Reviewed in the United States on March 19, 2018","Tamala",239
